temperature,humidity,soil_moisture,air_quality,mist_required
17.858899526908168,81.8650119474398,21.05683759847436,91.45486638485589,1
22.71426727911757,84.94265982366491,58.71293827181617,43.402097270875885,0
32.689161848152324,89.64354758525047,65.52829453067781,25.871164215544095,0
16.232305728721872,32.17266744536411,32.173317394726865,43.44033190066098,1
20.259573075890742,47.736941323186116,70.0025479899127,72.3447817850001,0
28.888778463576216,73.07669329928639,73.43002783360365,0.9054161580370979,0
15.71995413729056,68.72144326376545,29.383314116446623,58.945398948469716,1
11.924497745719824,30.772713443789854,78.84650309006554,61.329168488737906,1
17.2437863228442,77.10831874934325,19.849806963413087,63.76882468959355,1
14.030532181350111,35.710840028566246,24.1410967881743,24.202207998087722,1
33.242441308564324,35.667233037583614,22.895738746661827,71.40527233781268,1
30.203009489110425,57.58820960253895,72.57927970055093,9.13914863317764,0
25.835093912760584,61.50579543891922,55.80047866274733,19.92703364668008,0
31.78651475469294,60.60603454864678,20.647299825559102,87.74700466544819,1
30.091801922477863,26.404078617842842,40.82263928578443,73.87231507265663,1
14.664251472150896,81.42226038412662,53.07086175488614,1.3745554011345251,0
32.313974962249446,38.592002981209426,15.84248594925683,24.83762603698002,1
23.48355604789127,29.06604448979629,71.76914578851371,21.440648299316457,1
30.186003879101563,82.2123655908284,66.25224748090747,27.080632803697256,0
32.40228249808733,86.89560487608274,45.36447415036468,24.755977027988642,0
17.950086874296595,80.34893320858154,77.69886306814193,6.252629574284574,0
12.751298113191918,76.66612523074147,39.24326854925698,45.894051659682034,0
15.698379063548542,65.86693864473152,78.88772233255484,73.27334747861651,0
20.677694715656408,58.56001594263975,56.754399916253895,60.67317247174364,0
30.45036914806233,26.08907319379871,54.426989127775904,67.28716685980798,1
31.518264581408587,48.59172491494891,21.616842670704948,8.114917853623915,1
10.173803263279767,46.08819619086198,71.73494308132507,95.14907101767872,0
22.768682564439143,38.182764863222836,39.92427815444306,83.84918338430248,0
20.435275078719474,70.63940795820095,21.356338404773552,80.50903184956627,1
15.552695261768257,54.711301455513954,10.882526398303133,82.29838050417675,1
12.99663418334207,25.673235113535355,49.18289785468678,93.27105081327613,1
18.4403792850907,35.41282413648679,46.91797354858734,54.42539661136977,1
33.572742597812976,67.8281134561717,60.3547535658411,20.02820178676259,0
18.080073300518883,25.329160164321014,72.31806371124614,61.678360785254114,0
22.969765543584153,79.5844839834138,15.558460925012067,74.2881493667939,1
27.575473972379445,54.660256890978204,61.20475432382536,73.79173933540254,0
19.09074005948235,53.64106041286536,23.118836086830754,52.14490241668801,1
34.29455206802402,61.46854492616623,70.07239372100148,6.845871933357806,0
34.06118237355278,77.72766761476043,67.33444597031593,37.11129384301278,0
16.294557395634104,44.34664455315351,47.85556284898811,92.07666084633573,1
22.431212647309636,67.46113067913444,59.716995903631805,58.4448909757426,0
17.521957745419243,59.601237479705375,32.00450792286239,53.83319432557134,0
17.12101235943669,38.69197891185949,42.98175292529702,26.885351438219352,1
10.92217368386332,81.50409904486105,67.51458283973301,36.84489199165789,0
25.23910834949742,75.81982151248496,42.148563802124976,89.53460891531692,0
22.56697558072154,66.09162842608978,35.04587857278092,66.64630475268358,0
11.286968781249733,79.54072103659693,44.59487130752099,78.73870267523328,0
16.966161605915286,80.71059406718616,67.97744767060529,45.434542306765515,0
32.70664714916634,69.58540837005243,33.46456331596109,63.024721945615795,0
15.98904726667431,78.59093298545704,22.163311519502066,24.838360874320752,0
13.622371802280577,68.82300231684985,59.84098142315465,70.54608302834863,0
22.236319006939077,67.60985402322103,67.81847488956572,42.76013337033373,0
34.641261352765014,63.3027964750629,17.044623496647333,44.25455148147456,1
16.05138178778751,72.69016476903488,26.79118789291613,64.93223245768817,0
26.803388685146963,31.102357370515158,19.938039283269575,93.62806214689266,1
29.04049038321794,81.66095314392498,34.35589881075167,6.400634660862092,0
15.940938599809993,81.02904694216625,41.52456852337889,82.47432373470076,0
28.20540871529649,22.04730981241914,62.417843587431456,29.238311041219312,1
19.194578317981332,77.80717253953338,55.580330941717186,44.391945450637785,0
25.807645764839485,29.020890723141164,53.46499972349018,2.1913328775008956,1
25.838242769022365,43.45831979813993,34.66624626267581,30.1046077834313,1
23.394367101868962,72.04557794041254,68.9013287159332,50.26312426301305,0
12.257244251360207,31.253192723381574,42.99010171787152,5.617607734743901,1
30.88256238973095,77.25769168833435,78.53734566106081,49.10957293831652,0
18.019501624293397,78.24939245704194,54.38994968070158,92.71106288584274,0
14.662962759996356,55.52274136325853,18.83853190951519,10.539321810780521,1
11.019378538869098,20.44701102017835,57.33242934528038,76.44407280755044,1
24.772323579706047,40.09266932224389,32.75728108021893,40.967105337599264,1
26.93910904605706,63.18488428630195,58.04290376802682,65.5173714524338,0
10.414695723196404,88.68303246191964,14.874880371368402,26.023659798522935,1
22.802326457482025,64.22694689116679,22.24170060231716,15.949226254135828,1
15.662394379948449,38.186250674491184,69.90160812340504,16.046261427122644,1
26.129319760236246,64.38039921697279,25.902568991646042,7.049194564314465,1
14.359160725124786,57.79897658010988,68.5928787670058,18.564670490124303,0
27.273443452561647,74.58917766058005,29.54932619180873,66.42193849889682,1
19.668383657513434,27.488644717887087,55.00173370410953,88.16906118435081,1
33.418249718418366,73.27195317514196,58.59054014568817,81.41256855911618,0
13.438023603649832,57.88866050732772,45.88583272015371,68.51343098744842,0
18.52665877625646,87.40944027012962,31.37174736877119,11.043186341110268,0
12.836838031014727,43.931051622708026,24.88510634597673,28.918744629594983,1
33.11734045696407,64.28353251937637,12.323254819369836,30.980687532246897,1
31.933483834524527,85.24196738570123,31.276248086850668,24.99569463976212,0
16.44854069287889,27.17568095934755,55.72139533718981,51.50056597097231,1
26.499601150854478,85.60599410655158,75.68133729139379,53.55538148796726,0
30.430555005030396,68.15200056105694,70.98431375841363,35.68859751711102,0
23.880020289986557,24.748594137362034,63.624534357471184,35.3789158736436,1
23.24126445890016,41.067449686277136,65.19131402773091,82.85555979060814,1
16.046307272511292,69.57204620516971,56.54894324331967,78.92928483196856,0
12.32756919514748,24.71454210281402,28.22008002962021,30.779583168074566,1
32.43039394883317,60.75193221233913,73.50365214940808,91.37884438732593,0
32.51045142908326,44.21181398670697,56.95126183340838,95.2815017002506,1
25.827536431831696,63.4640862437234,49.230844168630796,32.67425420300408,0
18.475744776217518,23.201942366875898,17.769262844943675,35.442494879305485,1
18.73023936531652,81.00757643066635,41.29388806644978,50.56341534219588,0
28.148891971755983,88.14422784241778,42.22507898413484,94.11208125336735,1
32.42775649881443,87.8214498699984,70.5194526665869,87.63194331423115,0
32.177160606627936,72.47562822200473,48.26537541314519,10.25679625835898,0
29.496888646440595,29.106036809144236,36.62803842792867,39.27307432714162,1
26.050791153857194,73.07842371503159,78.37602299574615,55.33711897497719,0
12.10349912487622,21.721084152116106,17.750441532842096,50.313247255154,1
14.040717852365344,21.548648607029808,39.578389981836125,19.38630679368927,1
32.463854713176985,42.652715340467886,12.94172726199837,85.88167711681547,1
25.160726491489747,54.205023328326604,61.79328845368512,67.69407829968374,0
10.229926290415742,73.92851924654553,74.26535865394054,83.79083748518036,0
12.536788571650803,67.83067636245536,29.60261306853426,85.87642793494722,1
26.587544227701397,51.21318944637238,70.08391737593846,74.83558536657398,0
10.126539596155467,39.15386663971661,30.455276132332845,43.92106012497173,1
14.020201285437466,89.79871501103977,73.75391131507406,61.054675501542455,0
23.718344734164653,49.83269115651811,62.77733325177488,16.036540611974313,0
27.29737994231733,51.59709170307728,66.34347437890071,67.36454174749078,0
26.299031487565014,31.453667483416844,11.260458892031815,17.925325573928074,1
15.606732736513994,75.63666841249506,77.39672499518181,69.39495905101568,0
27.8044805336884,68.55775580470421,60.86696944492263,22.959816075396866,0
15.931227187420003,35.45387289521322,31.332576677029333,11.755130015021997,1
18.134992453981695,25.76667319310899,68.05762654011929,16.52844901429574,0
28.662285127950604,67.63495114522992,29.706483889045096,0.1992135219070268,1
26.240822476180366,65.81578499967947,71.09276876962895,71.87396178535302,0
31.23058526235445,39.12816688987465,17.88062732883559,73.24010490583791,1
26.440322307508584,86.56044935752873,59.2580184222557,51.493334991325945,0
24.20771508338679,30.574052424663016,47.848893365143724,16.13628010553837,1
12.341869195702312,50.26343607298213,16.757412913680856,8.355433751068976,1
19.19289507648584,86.05311441173193,26.93256797811873,1.912896643728701,1
16.630059192043134,49.38091218482856,10.868282539412036,16.57481769652207,1
16.09974108447709,64.696816336486,42.81375758251541,89.08555349831467,0
34.325263868811135,47.831607857395596,31.088568253200027,24.153684170168177,0
19.82744311666901,39.1950641644069,51.885023900843116,35.42713272172156,1
32.30116387942783,88.87843535718798,30.806646539603204,10.534548448133318,0
25.778465649931572,48.65338044205301,30.99433780548893,22.236130474817028,0
29.87028258854121,82.58694425753941,62.02352391121224,51.922457078020514,0
22.5659273276298,36.09682241237603,13.369998518484742,60.775268309565256,1
24.422597115658977,34.91732928175583,73.2026496634391,24.535231416621105,1
22.312942345471598,22.179385801915796,69.6584712073827,5.773215922511721,1
14.881074694951113,65.61667777631195,56.746327825848454,39.10328691273987,1
28.06130288153763,45.796844060663275,51.5255099075169,23.420337092633414,0
17.019309061021396,80.50507748877459,72.46117486977565,21.955392322980195,0
10.607899160786346,53.124693468409,22.973112567010013,95.98628027134552,1
26.136807397679195,87.77353995403053,15.527841353358003,61.63004859257241,1
14.427766985176223,32.98678609921848,26.765711893667667,55.68784431720959,1
33.51146460882286,80.80362175689275,65.62047950901332,41.57751035233219,0
33.84821442506468,74.36177969542192,12.426918670853834,42.89443334301443,1
32.871609755511216,73.96452912508364,50.79647845584427,54.090500383808084,0
19.25396750638611,79.13482596818213,79.6806261333917,69.64298070361072,0
10.386415413221686,73.27167936600992,69.89872656862775,70.21460961818295,0
33.20796406469313,63.835422514199074,46.50119823305126,17.169390770544958,0
20.704603707932858,29.18714143776713,14.454863650064965,50.0112752076627,1
34.16637047609174,22.276832564387632,68.1961460069997,41.195809503410196,1
34.09049942723132,84.45934934709808,51.928495572404735,87.05269662693841,0
31.325236386684,63.16552201645166,18.04530979416968,63.14189212183764,1
17.36122230173964,75.75761036833234,16.570009937634936,53.25040664159818,1
19.62744321504813,53.706564605878505,73.67387736056148,11.539464217891737,0
31.278416787921422,28.211573227367616,56.844018405665494,60.56378893234115,1
17.923050128906944,28.763005454178533,68.05007595217289,11.720390568023342,1
14.237318667152312,67.989570106028,71.52852301975872,33.720657556575205,0
23.920031561458753,50.12141264296239,50.02406464338256,14.284196481433186,0
33.40386935401952,34.03673086902357,46.221244622852886,69.20736470243689,1
27.400744916874324,54.41161827190058,40.12991872246931,20.62521138361526,0
24.251529252234125,24.494625595259386,32.18626114537835,39.1859373188026,1
12.429412344269213,60.73799813400792,40.42171726010982,89.56747776187787,0
25.375180667479242,38.82953831045684,64.17157590111094,20.431638339897027,1
34.75134625260658,75.82913704460317,52.13464017105921,50.780506395877914,0
13.5021003809131,41.72533712465017,72.47663029683923,41.9271661166022,1
22.958241309093417,51.86541043572608,41.03660100654314,1.8124041045729733,0
31.934326798198885,20.813437793567044,52.49627051031278,79.27581135728128,1
28.51921544385511,25.071282145619122,54.19152871643921,6.904590631459973,1
27.4253935248817,47.47454894846794,51.41880136144279,47.42550209769536,0
27.56210209967773,53.595718430198644,59.18436411598614,56.06782949389499,0
18.98727878049388,62.00143836835126,26.62034278623644,62.842645661458704,1
17.339796106612333,40.416380509651226,45.86546442820534,68.86316293078755,1
30.23402888696284,68.64873202885798,17.295736196584336,25.327238352271507,1
30.25283486697952,80.20856780324432,36.91579293513688,0.9978776658449373,0
31.676807964502594,74.5895692225345,44.13669480348851,72.3443662354912,0
32.83101381391178,22.773317774385,55.65569816818307,53.56565993475786,1
22.783559971523445,53.63548630804802,76.53717368103425,83.61177032072487,0
22.53790736717999,27.34511248927224,52.04557465838491,82.13883629006943,1
29.95737947416938,36.943151110376924,62.051574132359185,84.33261677878832,1
26.24909826944413,89.06638152870025,45.43862416466419,48.50946599795402,0
27.549171931442583,29.974688003105925,54.38728219634319,33.362839583686565,1
29.894816735902527,54.922170741594925,14.96525512936414,79.155820259137,1
32.250133545439155,63.270901402268336,27.80741065892929,45.12941130292549,1
18.449878921288395,69.17254793808728,35.32971652435971,18.34421964034345,0
19.389573815998602,59.175407844083985,43.07453485045595,85.49740195614743,0
12.349548496021725,20.683959319342858,13.195412185166862,88.25598767723473,1
24.45700352490435,42.85229157707943,19.801686828732237,46.63097561401701,1
10.898556844918552,56.2398150369298,29.377001545391405,7.569972730978747,1
21.639950453311506,26.150654940138335,78.00728836307354,38.782608991693124,1
23.566115867689415,44.543885184642654,33.19429049721356,80.35376594626034,1
17.163531303207108,22.32421761539566,43.742874067845776,90.17740285462287,1
24.770831514225268,25.500494800851452,23.726839891687504,20.347274249759582,1
10.762506248476235,47.78462933411173,52.75460497530378,6.697361202527152,0
10.933704718730361,29.290102783014227,29.6478250861182,87.73504531328386,1
30.565014016491457,59.72785937830907,24.489480490689875,38.94049389788753,1
19.00476603528157,68.2625478396086,46.160083991218535,54.176096426756324,0
13.17651281629712,76.0410689376358,10.385405941229457,96.80658120507589,1
23.05608150137011,34.010517097136706,10.536482285445773,6.656472791422285,1
29.249838827465272,31.723780758134883,25.334816637130047,64.83180074520956,1
15.39552568742108,27.31974882340802,12.57049537505748,7.410542257486707,1
25.57226189547501,64.55011746805457,17.561802789148395,37.54689284665004,1
12.1336866248442,69.45330085408308,33.72024545371261,80.38145451934467,0
11.292043029215193,22.211030137794943,66.1809975705869,43.34722327556344,1
23.283865789203702,85.53485723705829,50.04340503585106,99.71823539029504,0
23.515878040252662,23.637989855603067,45.88674081694915,55.905928494660216,1
25.935747537455164,57.890743471074934,30.544217624568514,32.11621526359535,0
28.15228334306654,69.63423636156415,75.22276036029714,22.011132590475313,0
34.396301986563365,80.967838662226,37.79105288660342,35.05205342861618,0
22.907508707529885,69.98608524926995,16.096493675704004,37.25332737595508,1
18.073911823531148,76.12096581488544,53.19465612824609,6.8713677723960975,0
29.879654869217593,43.761513477996424,17.968687543362098,36.95741994267732,1
16.770806281551856,77.03775796225585,34.165619996118444,46.423851973922496,0
20.9742855176409,25.60803924692726,45.51883571024662,72.27377522388046,1
11.96140953355665,82.63716592423694,71.1955767279623,65.6729484721608,0
10.633768585386438,58.331466330761536,44.548260623808304,70.87656552291543,0
34.06621036694813,77.21084389737456,59.1581136222165,0.8363681876857099,0
30.899503012805145,51.66227991628101,79.49717872993493,21.766739958053606,0
27.399355152342448,65.05043866375675,19.204238392858713,66.16842883998565,1
20.223823610356746,56.84818626552792,29.231206786366364,48.398936817974715,1
14.332358001771144,71.21126652287323,37.62032529183524,0.5313475668345946,1
13.91092606677715,25.71409874214127,39.527972497718196,80.44946424318223,1
16.256072454114882,24.224645879339466,38.771475268588205,77.28095732903374,1
23.730666617653014,37.29722638071025,73.53277017895884,54.841916299356264,1
27.86489806750156,31.168127607923182,59.98228511267995,6.646332577627212,1
26.504934417943282,81.02484966145411,52.553364986349266,76.65150495325847,0
16.99834742364857,35.344979115063104,31.656090250394747,58.37135877313639,1
33.87163201657985,88.31056790733919,67.66532689549064,78.19599771579591,0
28.447422917394213,43.58270542397748,76.85423580394922,75.17469923958404,1
23.858851312785017,32.748254098208946,67.48387977851586,80.30020719578371,0
25.293018655858805,75.27889549997354,10.109557363403104,51.80080664046248,1
20.490001560694747,66.10954428506133,54.54809591283849,14.032451819351499,0
16.193274737528938,54.87370015171973,13.579476700947051,67.11574733796887,1
18.89931696628154,58.87544856563419,28.03250542336053,62.04737850519706,1
28.946152761609227,70.34412447905848,14.166729024344018,74.22531871990871,1
10.359837215743896,35.99183189319091,52.265681706457144,16.98810060507353,1
12.901816012672906,89.74337412397193,58.06129394448247,19.497519990028923,0
11.150066050543819,88.23552135027482,18.01413466461336,89.04095172193284,1
11.018220057974254,65.52279804428558,36.86872181314857,74.99777984520708,0
31.38651460027518,33.96797156504016,41.93655562688794,90.82284887003229,1
27.59144648450059,67.61597697019039,35.83371152326416,75.87153211639207,0
21.85434572718313,25.05388862854231,18.471750033963513,59.71553059903019,1
12.445854016275037,22.145675154406426,39.326345313123284,65.41327370278736,1
22.29039687792081,38.03780219578496,62.58246334658927,88.91279239400099,1
21.836794269514144,52.383606971752144,14.970536517327883,57.88067545119405,0
14.33004674775038,80.77907537858664,15.612600985733241,63.239132432838744,1
20.846291230949326,70.90183488364156,34.833990428518895,15.647671600360058,0
19.962618359934336,71.98945648399868,75.92079981332475,47.39212201161027,0
25.39625245130541,49.784533411365274,56.80008527060399,71.6397111958099,0
25.877341271691094,44.215449478287404,57.506896967079534,27.09426983163654,1
11.132600244301113,45.97271340892219,35.33439935865054,20.22541805245349,0
19.36531536566178,89.13546946152405,51.55625538459769,31.382680822441557,0
25.646497892855912,22.807643398873772,10.709182881942036,24.150062799283344,1
22.578406464502194,80.6922047285714,54.526723248667956,21.491263703639586,0
31.412246029708058,60.507278600067536,73.93008633033656,42.48508428680869,0
26.467340790473624,50.703079343271334,52.88014278413734,90.78385138835341,0
14.073360677035742,70.76803622905956,71.15890154264414,50.705964673871826,0
11.764218685010746,54.0668258997292,60.67811388262657,18.792038081532304,0
26.06048195515789,81.13962666571624,18.43908914825832,7.697166938087408,1
10.662782763540545,83.0491304807881,73.17173151000893,69.61561451379252,0
24.64438953183658,49.520464881141876,14.651069104904241,38.279876443638784,1
33.50575603562394,39.37794580645361,47.377723078343465,82.18309465853592,1
24.386854446896976,61.464523001535355,19.949598665542037,65.95107686407702,1
19.70424815516305,83.86543419316837,10.819462751163284,79.62414505413685,1
26.08220546105883,34.746353230396664,39.54239820893473,27.194603941844875,1
21.456322262287916,63.607660849443796,30.65284953579094,69.2358922461058,0
23.640419732898373,64.20921540647643,44.02003456583221,26.406198469371876,0
33.53662021941313,71.31791156906968,50.40399207141856,93.90684794502916,0
19.652565945019354,29.209737958908185,13.061735061626315,63.63742815333744,1
34.029764095597855,70.1077475277462,18.610230658662196,32.451180017534206,1
32.63376604890159,83.63227644659487,49.10496775152978,26.951186229227265,0
14.89477836973241,32.57781762091694,34.021714722086074,19.09265850716435,1
11.734032521879136,36.62803274467144,61.04214412846136,69.46409588937279,1
12.519450034435666,87.99765658291477,55.66041540143578,21.87156129979273,0
10.455545641288744,32.66838668966429,69.19230540929348,59.53032659274891,1
12.36107401889821,79.80695653587054,58.47449786684577,26.463502692535734,0
27.075169335408923,54.45944995136244,40.09517541731037,66.19689447938686,0
11.779716211505725,37.30617520822239,57.10766356761027,81.49397285405392,1
17.974390757344032,80.9524930890758,29.276682197879296,77.80252431446532,1
31.121882774236365,51.171367850186584,31.441944914474888,76.08513309307817,0
10.581798393395646,56.03721477507831,65.22896119445554,18.772240569225207,0
30.361712064723395,45.1463358579836,41.24936614811075,8.838494698451871,0
17.046369369334997,61.50655960044492,65.88662383628468,69.89488284873856,0
12.954120690541407,31.446671080951596,67.56956615677949,36.83472137943513,1
27.418429134103768,47.375707565623244,70.02936363628987,43.23462264033473,0
25.7235711694971,87.85886256347013,74.16446650888452,3.1149092793391064,0
31.936800338176322,38.06934028907892,40.16896543593074,25.95764492750492,1
28.376776095097146,65.97156651789045,32.32067728247972,3.3676403874464023,0
30.087023259621215,42.76330449572864,50.75391226158797,87.91857726012476,1
17.050864314282663,74.14311879806205,35.98206964063393,24.339668321853047,0
14.435988594493072,29.16115625028449,52.07519167601631,55.73371695730081,0
28.76536879102146,87.88747315549813,59.39101038506772,3.897932066113041,0
30.1708684816816,51.76526789685475,58.18835129444958,66.6847391305658,1
34.76262855001683,36.52353243425247,36.218702091408495,32.30273457540939,1
20.315441922785663,25.144772313100887,21.680214118912698,89.79191869576658,1
19.30045214481958,31.883053356127853,40.13705369235453,88.81181889340358,1
29.41032401854992,56.384176398921234,19.98159008573361,32.529061836174776,0
18.520088506325447,43.59022235019004,72.30679246286658,90.09608956904678,1
33.26893314008912,78.02183561178266,34.21142225165002,99.61576734987788,0
31.460318796075295,50.162126656326414,20.812182305632664,82.5415664123948,1
20.72485068437546,37.40999908113409,11.781343193402561,84.4871347755229,1
28.771776694787434,63.2001490622821,55.207567040053895,24.90087361090899,0
28.863571852117058,69.47440518198121,54.583162221832026,57.67023988577563,0
12.578096720898316,31.69293355306649,33.84229166069042,6.725591396736785,1
32.56382266698917,31.733345140182237,15.01983221933557,9.491793682166971,1
22.63130931119643,22.566999885348007,38.674022642666245,99.88926120332906,1
30.661436652693542,71.54814105459484,31.78522465443755,32.663924942591095,0
18.00124002576529,66.46631693352636,57.39844478145066,74.81839120488463,0
32.388080712405014,53.22416130248697,52.404547461688324,80.66650530268164,0
19.73004196835408,79.0919314278438,35.5215609738278,85.80232710072292,0
10.270941287007458,76.39691070650372,25.252478797849307,99.76282974021565,1
32.63454941048159,60.97480550777265,79.16251763089143,24.149648525686786,0
12.282166919653339,80.7789896359281,41.780113483728044,4.035082685969971,0
